Headline,Identifier,Source,Time,Date,FDS Language,FDS Subject,Add Date,Add Time,Document Type,Time Zone,US Date,US Time,Close to Open Return (Rel),Sentiment Tag
Merkle Announces Automated Bidding Solution for Amazon Sponsored Brand Ads,AMZN-US,BW, 2:00pm,19-Dec-18,EN,"BA_CTR,BA_PRD,COARLS,PRODS",19-Dec-18, 2:00pm,PRN,EST,19-Dec-18,09:00,-0.0058,-1
Honeywell Rolls Out Amazon-like Parts Trading Business [Emirates News Agency (WAM) (United Arab Emirates)] (Middle East & North African Newspapers),AMZN-US,IA,10:10am,19-Dec-18,EN,"BA_ESG,COARLS,GN_GEN,GN_SCI",19-Dec-18,10:28am,RN,EST,19-Dec-18,05:10,-0.0058,-1
Twitter - @SeekingAlpha: $FB - Facebook Is Stuck In A Lose-Lose Situation https://t.co/BIMbFYnToE,FB-US,TWTR,12:46am,20-Dec-18,EN,,20-Dec-18,12:47am,SM,EST,19-Dec-18,19:46,-0.0151,-1
"Facebook admits it gave Netflix, Spotify access to users' private messages",FB-US,MCT,12:06am,20-Dec-18,EN,"BA_ESG,BA_GEN,COARLS,GN_GEN",20-Dec-18,12:06am,RN,EST,19-Dec-18,19:06,-0.0151,-1
D.C. attorney general sues Facebook over alleged privacy violations from Cambridge Analytica scandal,FB-US,MCT,11:55pm,19-Dec-18,EN,"BA_ESG,COARLS,GN_GEN,GN_POL_GVT,LR_LTG,LTGREG,POLS",19-Dec-18,11:55pm,RN,EST,19-Dec-18,18:55,-0.0151,-1
Twitter - @Fin24: Markets LIVE: Facebook shares fall following fresh privacy breach allegations - https://t.co/Fd8Y6zZyhQ https://t.co/NS7RmdjHev,FB-US,TWTR, 1:32pm,19-Dec-18,EN,,19-Dec-18, 1:33pm,SM,EST,19-Dec-18,08:32,-0.0174,-1
Berkshire Hathaway HomeServices KoenigRubloff Realty Group First Residential Brokerage In Nation To Launch Facebook Dynamic Ads For Real Estate Through Homesnap,FB-US,PRN, 1:00pm,19-Dec-18,EN,"BA_PRD,COARLS,PRODS",19-Dec-18, 1:00pm,PRN,EST,19-Dec-18,08:00,-0.0174,-1
Twitter - @BangkokPostNews: Facebook purges more Myanmar military-linked accounts https://t.co/HzWGG4KdZr,FB-US,TWTR,11:08am,19-Dec-18,EN,,19-Dec-18,11:09am,SM,EST,19-Dec-18,06:08,-0.0174,-1
Twitter - @BangkokPostNews: Facebook purges more Myanmar accounts for misrepresentation https://t.co/WfKdLUcBBC,FB-US,TWTR,10:58am,19-Dec-18,EN,,19-Dec-18,11:00am,SM,EST,19-Dec-18,05:58,-0.0174,-1
Twitter - @ChannelNewsAsia: Facebook says preferential data access was with user permission https://t.co/MEBbKMGQQh https://t.co/6WADpKuB9v,FB-US,TWTR, 9:35am,19-Dec-18,EN,,19-Dec-18, 9:35am,SM,EST,19-Dec-18,04:35,-0.0174,-1
Facebook races to fix flaws in data feeds used by partners,FB-US,FTH, 7:12am,19-Dec-18,EN,,19-Dec-18, 7:12am,NWS,EST,19-Dec-18,02:12,-0.0174,-1
Twitter - @SeekingAlpha: $JNJ - Johnson &amp; Johnson: Weak Sign https://t.co/XmbxsVOHLO,JNJ-US,TWTR, 2:21pm,19-Dec-18,EN,,19-Dec-18, 2:21pm,SM,EST,19-Dec-18,09:21,-0.0046,-1
Twitter - @SeekingAlpha: $JNJ - Why I Had To Buy Johnson &amp; Johnson https://t.co/txxbkFNchp,JNJ-US,TWTR, 1:25pm,19-Dec-18,EN,,19-Dec-18, 1:25pm,SM,EST,19-Dec-18,08:25,-0.0046,-1
Johnson & Johnson's Biosense Webster's MaryAnn Edzards Joins BioSig,JNJ-US,GNW, 1:00pm,19-Dec-18,EN,"BA_GEN,COARLS,EVTS,EV_GEN,PRODS",19-Dec-18, 1:00pm,PRN,EST,19-Dec-18,08:00,-0.0046,-1
"CEO PICHAI Sells 10,000 of ALPHABET INC. (GOOG)",GOOGL-US,EDG,10:21pm,19-Dec-18,EN,"FILNS,FORM4,INSACT",19-Dec-18,10:21pm,"CO-FILNS,OWN-FILNS,FILNS",EST,19-Dec-18,17:21,-0.0051,-1
SVP CHAPMAN Updates Ownership of EXXON MOBIL CORP (XOM),XOM-US,EDG,12:34am,20-Dec-18,EN,"FILNS,FORM4,INSACT",20-Dec-18,12:34am,"CO-FILNS,OWN-FILNS,FILNS",EST,19-Dec-18,19:34,-0.0057,-1
"VP CORSON Sells 15,000 of EXXON MOBIL CORP (XOM)",XOM-US,EDG,10:19pm,19-Dec-18,EN,"FILNS,FORM4,INSACT",19-Dec-18,10:19pm,"CO-FILNS,OWN-FILNS,FILNS",EST,19-Dec-18,17:19,-0.0057,-1
"Pfizer CEO Ian Read failed to sell company's consumer division because he overpriced it - WSJ, citing people familiar with the matter",PFE-US,SA, 3:57am,20-Dec-18,EN,"CA_MNA_GEN,CORPS,MANDA,NS_PS,RU,RUMOR",20-Dec-18, 3:57am,SA,EST,19-Dec-18,22:57,-0.0021,-1
GlaxoSmithKline Plc agreed to acquire Pfizer Inc /Consumer Health Business/,PFE-US,FFW, 3:55am,20-Dec-18,EN,"CORPS,MANDA",20-Dec-18, 2:57pm,EXCL,EST,19-Dec-18,22:55,-0.0021,-1
"Twitter - @Benzinga: GlaxoSmithKline, Pfizer To Merge Consumer Health Care Businesses https://t.co/xrLe70TDHr $GSK $PFE",PFE-US,TWTR, 2:15am,20-Dec-18,EN,,20-Dec-18, 2:17am,SM,EST,19-Dec-18,21:15,-0.0021,-1
"PFIZER INC files (8-K) Current report: Items 7.01 - Regulation FD, 9.01 - Financial Statements and Exhibits, for period end 19-Dec-18 (PFE-US)",PFE-US,EDG, 2:01pm,19-Dec-18,EN,"8K,FILNS",19-Dec-18, 2:01pm,"CO-FILNS,CR-FILNS,FILNS",EST,19-Dec-18,09:01,0.0098,1
GSK/Pfizer: headache remedy,PFE-US,FTH, 1:43pm,19-Dec-18,EN,,19-Dec-18, 1:43pm,NWS,EST,19-Dec-18,08:43,0.0098,1
Twitter - @BDliveSA: Drug maker GSK to split after folding in Pfizer consumer unit  https://t.co/Lim2syTrsL,PFE-US,TWTR,12:45pm,19-Dec-18,EN,,19-Dec-18,12:46pm,SM,EST,19-Dec-18,07:45,0.0098,1
"Follow-up: Pfizer, GlaxoSmithKline to combine consumer healthcare businesses in JV",PFE-US,SA, 7:35am,19-Dec-18,EN,"CA_DIV,CA_GEN,CA_MNA_GEN,CM_GEN,CM_IPO,CORPS,DEFIN,DIVS,ERNS,ER_GDN,ER_GEN,IPO,MANDA",19-Dec-18, 7:35am,SA,EST,19-Dec-18,02:35,0.0098,1
"Pfizer, GlaxoSmithKline to combine consumer healthcare businesses in JV",PFE-US,SA, 7:09am,19-Dec-18,EN,"CA_GEN,CORPS,HN,HOTNW",19-Dec-18, 7:09am,SA,EST,19-Dec-18,02:09,0.0098,1
Pfizer and GlaxoSmithKline Announce Joint Venture to Create a Premier Global Consumer Healthcare Company,PFE-US,BW, 7:03am,19-Dec-18,EN,"BA_CTR,COARLS,PRODS",19-Dec-18, 7:03am,PRN,EST,19-Dec-18,02:03,0.0098,1
"Twitter - @SeekingAlpha: $V - Visa Inc.: Goodbye Cash, Hello Visa https://t.co/Z1ibnFp1h8",V-US,TWTR, 1:43pm,19-Dec-18,EN,,19-Dec-18, 1:44pm,SM,EST,19-Dec-18,08:43,0.0017,1
Apple updates iPhone software in Germany in hopes of deflecting Qualcomm lawsuit - FT,AAPL-US,SA, 4:14am,20-Dec-18,EN,"LR_LTG,LTGREG,NS_PS",20-Dec-18, 4:14am,SA,EST,19-Dec-18,23:14,0.001,1
Apple tweaks iPhone software for users in Germany,AAPL-US,FTH, 4:00am,20-Dec-18,EN,,20-Dec-18, 4:01am,NWS,EST,19-Dec-18,23:00,0.001,1
Apple releases software update for China - WSJ,AAPL-US,SA,11:13am,19-Dec-18,EN,"LR_LTG,LTGREG,NS_PS",19-Dec-18,11:13am,SA,EST,19-Dec-18,06:13,-0.0008,-1
Apple struggling in India - WSJ,AAPL-US,SA, 8:41am,19-Dec-18,EN,"NS_PS,RU,RUMOR",19-Dec-18, 8:41am,SA,EST,19-Dec-18,03:41,-0.0008,-1
DecisionOne Offers Solutions for Microsoft Windows 7 End of Service,MSFT-US,PRN, 1:43pm,18-Dec-18,EN,"BA_PRD,COARLS,PRODS",18-Dec-18, 1:43pm,PRN,EST,18-Dec-18,08:43,0.0029,1
Clovity Achieves Microsoft Gold Solution Partner Competency,MSFT-US,PRN,10:00am,18-Dec-18,EN,"BA_CON,COARLS",18-Dec-18,10:00am,PRN,EST,18-Dec-18,05:00,0.0029,1
Amazon in Robbinsville slammed over dangers by labor protesters,AMZN-US,MCT, 4:59am,19-Dec-18,EN,"BA_ESG,BA_GEN,CA_LAB,COARLS,GN_POL_GVT,POLS",19-Dec-18,11:16am,RN,EST,18-Dec-18,23:59,-0.0058,-1
UNITED SIKHS DEMAND AMAZON REMOVE OFFENSIVE ANTI-SIKH MERCHANDISE,AMZN-US,GNW,11:41pm,18-Dec-18,EN,"COARLS,GN_POL_PLT,GN_REC,GN_REL,POLS",18-Dec-18,11:41pm,PRN,EST,18-Dec-18,18:41,-0.0058,-1
Amazon Announces Third Annual Digital Day with Thousands of Digital Deals on December 28,AMZN-US,BW, 2:00pm,18-Dec-18,EN,"BA_PRD,COARLS,PRODS",18-Dec-18, 2:00pm,PRN,EST,18-Dec-18,09:00,0.007,1
"iHome's Launches Two New Made for Amazon"" Speaker Docks that Transform Amazon's Newly Announced Echo Input into Powerful Music Systems with Added Features""",AMZN-US,PRN, 1:45pm,18-Dec-18,EN,"BA_PRD,COARLS,PRODS",18-Dec-18, 1:45pm,PRN,EST,18-Dec-18,08:45,0.007,1
Amazon expands Toronto Tech Hub and announces plans to create 600 new tech jobs,AMZN-US,CNW, 1:00pm,18-Dec-18,EN,"BA_ESG,CA_LAB,COARLS,GN_GEN,GN_SCI",18-Dec-18, 1:00pm,PRN,EST,18-Dec-18,08:00,0.007,1
"Luxoft collaborating with Amazon to directly integrate Alexa into vehicle dashboards, infotainment and navigation systems",AMZN-US,SA,12:24pm,18-Dec-18,EN,,18-Dec-18,12:25pm,SA,EST,18-Dec-18,07:24,0.007,1
Amazon Told To Come Clean On Uk Tax Bill,AMZN-US,MCT, 7:00am,18-Dec-18,EN,"BA_GEN,CM_GEN,COARLS,ECON,EC_FIN,ERNS,ER_GDN,ER_REL,EV_GEN,EX_GEN,GN_POL_GVT,POLS",18-Dec-18, 7:00am,RN,EST,18-Dec-18,02:00,0.007,1
Facebook had special arrangements regarding user data with certain tech companies - NY Times,FB-US,SA, 2:38am,19-Dec-18,EN,"NS_PS,RU,RUMOR",19-Dec-18, 2:38am,SA,EST,18-Dec-18,21:38,-0.0174,-1
Twitter - @SeekingAlpha: $JNJ - How Safe Is Johnson &amp; Johnson's Dividend? https://t.co/1nioOTXeCP,JNJ-US,TWTR, 3:23am,19-Dec-18,EN,,19-Dec-18, 3:23am,SM,EST,18-Dec-18,22:23,-0.0046,-1
Twitter - @SeekingAlpha: $JNJ - Johnson &amp; Johnson: Caution Here https://t.co/Jrw29xbMA5,JNJ-US,TWTR,12:57am,19-Dec-18,EN,,19-Dec-18,12:58am,SM,EST,18-Dec-18,19:57,-0.0046,-1
"FTC grants antitrust clearance for transaction involving Gryphon Partners V, L.P. and Johnson & Johnson",JNJ-US,SA, 2:15pm,18-Dec-18,EN,"CA_MNA_GEN,CORPS,LR_ANT,LR_GEN,LTGREG,MANDA",18-Dec-18, 2:15pm,SA,EST,18-Dec-18,09:15,0.017,1
Twitter - @Benzinga: Johnson &amp; Johnson CEO Tells Cramer 'Thousands Of Studies' Refute Asbestos Allegations https://t.co/MDOqFbIIlj $JNJ,JNJ-US,TWTR, 2:15pm,18-Dec-18,EN,,18-Dec-18, 2:15pm,SM,EST,18-Dec-18,09:15,0.017,1
Twitter - @SeekingAlpha: $JNJ - Johnson &amp; Johnson: Overblown Sell-Off On Bad News Brings Great Buying Opportunity https://t.co/bomUAOkVis,JNJ-US,TWTR, 1:28pm,18-Dec-18,EN,,18-Dec-18, 1:28pm,SM,EST,18-Dec-18,08:28,0.017,1
"Facebook, Twitter, and Google's foot-dragging over Russia emboldens regulators",GOOGL-US,MCT,10:41pm,18-Dec-18,EN,"BA_ESG,BA_GEN,COARLS,EV_GEN,EX_GEN,GN_GEN,GN_POL_GVT,LR_GEN,LTGREG,POLS",18-Dec-18,10:41pm,RN,EST,18-Dec-18,17:41,0.0034,1
Comptroller pushes Exxon on climate change goals,XOM-US,MCT, 5:01am,18-Dec-18,EN,"BA_ESG,CM_GEN,COARLS,COMM,DEFIN,ECON,EC_FIN,EV_GEN,EX_GEN,GN_ENG,GN_FIN,GN_WEA,IN_CMD",17-Dec-18, 9:31pm,RN,EST,18-Dec-18,00:01,-0.011,-1
UnitedHealth Group will pay $500M less for Colorado-based physicians group,UNH-US,MCT, 5:01am,18-Dec-18,EN,"BA_GEN,CA_MNA_ACQ,CA_MNA_GEN,COARLS,CORPS,EV_GEN,EX_GEN,FILNS,GN_POL_GVT,LR_GEN,LTGREG,MANDA,POLS",18-Dec-18, 3:52am,RN,EST,18-Dec-18,00:01,0.0008,1
Extend Joins Visa Ready Program for Business Solutions,V-US,BW, 1:00pm,18-Dec-18,EN,"BA_CTR,COARLS,PRODS",18-Dec-18, 1:00pm,PRN,EST,18-Dec-18,08:00,0.0013,1
Catalyst Launches Cases for AirPods Exclusively in Apple,AAPL-US,PRN, 2:00pm,18-Dec-18,EN,COARLS,18-Dec-18, 2:00pm,PRN,EST,18-Dec-18,09:00,0.0033,1
Twitter - @SeekingAlpha: $AAPL - Apple: Beware The January Curse https://t.co/nkTck85rHG,AAPL-US,TWTR,11:44am,18-Dec-18,EN,,18-Dec-18,11:46am,SM,EST,18-Dec-18,06:44,0.0033,1
WSJ's Heard on the Street column says Amazon is rethinking profitability,AMZN-US,SA,11:07pm,17-Dec-18,EN,NS_PS,17-Dec-18,11:07pm,SA,EST,17-Dec-18,18:07,0.007,1
Twitter - @Benzinga: Munster: Amazon Buying Target Still Makes Sense https://t.co/xpIrMHzvjU $AMZN $TGT $WMT,AMZN-US,TWTR,10:15pm,17-Dec-18,EN,,17-Dec-18,10:16pm,SM,EST,17-Dec-18,17:15,0.007,1
Twitter - @MarketRealist: Could Amazon Really Fall another 50%? $AMZN $WMT $NFLX $QQQ $SPY https://t.co/BbWFNbArZW https://t.co/KmZcL4C3SL,AMZN-US,TWTR, 9:36pm,17-Dec-18,EN,,17-Dec-18, 9:37pm,SM,EST,17-Dec-18,16:36,0.007,1
Automated SAP Business One and Amazon Integration from Alluvia,AMZN-US,PRN, 1:00pm,17-Dec-18,EN,COARLS,17-Dec-18, 1:00pm,PRN,EST,17-Dec-18,08:00,-0.0128,-1
Twitter - @SeekingAlpha: $AMZN - Amazon Is A Buy As Higher Margins Outweigh Slowing Revenue Growth https://t.co/Xqj7tdZyxU,AMZN-US,TWTR, 7:11am,17-Dec-18,EN,,17-Dec-18, 7:11am,SM,EST,17-Dec-18,02:11,-0.0128,-1
Twitter - @SeekingAlpha: $FB - Facebook Looks Like 'Dead Money' https://t.co/K6bcAj8GC2,FB-US,TWTR, 9:30pm,17-Dec-18,EN,,17-Dec-18, 9:31pm,SM,EST,17-Dec-18,16:30,0.0009,1
"JOHNSON & JOHNSON files (8-K) Current report: Items 8.01 - Other Events, 9.01 - Financial Statements and Exhibits, for period end 17-Dec-18 (JNJ-US)",JNJ-US,EDG,10:19pm,17-Dec-18,EN,"8K,FILNS",17-Dec-18,10:19pm,"CO-FILNS,CR-FILNS,FILNS",EST,17-Dec-18,17:19,0.017,1
William O'Neil + Co.: Johnson & Johnson Removed from Focus List (William O'Neil) 2 pages,JNJ-US,FRC,10:03pm,17-Dec-18,EN,"ANLCH,EQTY,ERNS,ER_GEN,RRPTS,RTGS",17-Dec-18,10:03pm,IR,EST,17-Dec-18,17:03,0.017,1
Johnson & Johnson announces $5B share repurchase program; reaffirms FY18 EPS $8.13-8.18 ex-items vs FactSet $8.16,JNJ-US,SA, 9:25pm,17-Dec-18,EN,"CA_GEN,CORPS,ERNS,ER_GDN,ER_GEN",17-Dec-18, 9:25pm,SA,EST,17-Dec-18,16:25,0.017,1
Johnson & Johnson Announces $5 Billion Share Repurchase Program,JNJ-US,PRN, 9:22pm,17-Dec-18,EN,COARLS,17-Dec-18, 9:22pm,PRN,EST,17-Dec-18,16:22,0.017,1
Twitter - @SeekingAlpha: $JNJ - Johnson &amp; Johnson Proves Its Psoriasis Drug Can Be A Big Contender https://t.co/3BlDmv1jKz,JNJ-US,TWTR, 2:29pm,17-Dec-18,EN,,17-Dec-18, 2:29pm,SM,EST,17-Dec-18,09:29,-0.0318,-1
Street Takeaways - Johnson & Johnson Talc/Asbestos Issues,JNJ-US,SA, 2:28pm,17-Dec-18,EN,"AN_GEN,HOTNW",17-Dec-18, 2:28pm,SA,EST,17-Dec-18,09:28,-0.0318,-1
"Dir PRINCE Buys 2,000 of JOHNSON & JOHNSON (JNJ)",JNJ-US,EDG, 1:39pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18, 1:39pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,08:39,-0.0318,-1
Dir MULCAHY Buys 748 of JOHNSON & JOHNSON (JNJ),JNJ-US,EDG, 1:39pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18, 1:39pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,08:39,-0.0318,-1
"Dir PEREZ Buys 1,000 of JOHNSON & JOHNSON (JNJ)",JNJ-US,EDG, 1:38pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18, 1:38pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,08:38,-0.0318,-1
Twitter - @SeekingAlpha: $JNJ - Lawsuit Protection For Johnson &amp; Johnson https://t.co/X3We8uwwsv,JNJ-US,TWTR,12:25pm,17-Dec-18,EN,,17-Dec-18,12:26pm,SM,EST,17-Dec-18,07:25,-0.0318,-1
Google announces $1 billion expansion in New York City,GOOGL-US,MCT, 9:05pm,17-Dec-18,EN,"BA_ESG,CA_LAB,COARLS,GN_ART,GN_GEN,IN_RES",17-Dec-18, 9:05pm,RN,EST,17-Dec-18,16:05,0.0026,1
CEO WITTY Acquires 165 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:10pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:10pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:10,0.0008,1
EVP WILSON Acquires 69 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:09pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:09pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:09,0.0008,1
CEO WICHMANN Surrenders (tax-related) 415 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:09pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:09pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:09,0.0008,1
EVP SHORT Acquires 77 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:09pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:09pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:09,0.0008,1
CAO ROOS Acquires 50 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:08pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:08pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:08,0.0008,1
CFO REX Acquires 68 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:08pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:08pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:08,0.0008,1
CEO NELSON Surrenders (tax-related) 265 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:07pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:07pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:07,0.0008,1
Officer HEMSLEY Surrenders (tax-related) 32 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:05pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:05pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:05,0.0008,1
Dir WILENSKY Acquires 71 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:05pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:05pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:05,0.0008,1
Dir SHINE Acquires 97 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:04pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:04pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:04,0.0008,1
Dir RENWICK Acquires 146 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:04pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:04pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:04,0.0008,1
Dir MONTGOMERY MD Acquires 3 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:04pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:04pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:04,0.0008,1
Dir MCNABB III Acquires 3 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:03pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:03pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:03,0.0008,1
Dir HOOPER Acquires 99 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:03pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:03pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:03,0.0008,1
Dir FLYNN Acquires 9 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:02pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:02pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:02,0.0008,1
Dir BALLARD JR Acquires 77 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:01pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:01pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:01,0.0008,1
Dir BURKE Acquires 77 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG,10:01pm,17-Dec-18,EN,"FILNS,FORM4,INSACT",17-Dec-18,10:01pm,"CO-FILNS,OWN-FILNS,FILNS",EST,17-Dec-18,17:01,0.0008,1
"UNITEDHEALTH GROUP INC files (8-K) Current report: Items 8.01 - Other Events, 9.01 - Financial Statements and Exhibits, for period end 13-Dec-18 (UNH-US)",UNH-US,EDG, 9:16pm,17-Dec-18,EN,"8K,FILNS",17-Dec-18, 9:16pm,"CO-FILNS,CR-FILNS,FILNS",EST,17-Dec-18,16:16,0.0008,1
Kineta Immuno-Oncology enters into strategic research collaboration with Pfizer to develop RIG-I agonist immunotherapies for the treatment of cancer,PFE-US,SA, 1:03pm,17-Dec-18,EN,,17-Dec-18, 1:03pm,SA,EST,17-Dec-18,08:03,-0.0033,-1
Kineta Enters Research Collaboration and License Agreement with Pfizer to Develop New Cancer Immunotherapies,PFE-US,PRN, 1:00pm,17-Dec-18,EN,"BA_CTR,CM_GEN,COARLS,DEFIN,GN_SUR,LR_PHA,PRODS",17-Dec-18, 1:00pm,PRN,EST,17-Dec-18,08:00,-0.0033,-1
Twitter - @SeekingAlpha: $V - 4 Reasons To Buy Visa Stock https://t.co/E567cCDGal,V-US,TWTR, 1:30pm,17-Dec-18,EN,,17-Dec-18, 1:30pm,SM,EST,17-Dec-18,08:30,-0.003,-1
Twitter - @SeekingAlpha: Best Credit Card Stocks - Visa And Mastercard Lead The Way https://t.co/IRIvY5DJdB,V-US,TWTR,12:20pm,17-Dec-18,EN,,17-Dec-18,12:21pm,SM,EST,17-Dec-18,07:20,-0.003,-1
Twitter - @Benzinga: Bank Of America: Apple Could Spearhead Domestic Production Push https://t.co/IvmSF0bjFE $AAPL,AAPL-US,TWTR, 1:15am,18-Dec-18,EN,,18-Dec-18, 1:16am,SM,EST,17-Dec-18,20:15,0.0033,1
China shuns pricey iPhones but Apple clings on,AAPL-US,FTH,12:08pm,17-Dec-18,EN,,17-Dec-18,12:08pm,NWS,EST,17-Dec-18,07:08,0.0034,1
"Amazon pushes for changes in product packaging, quantities to boost earnings -- WSJ",AMZN-US,SA, 6:31pm,16-Dec-18,EN,"NS_PS,RU,RUMOR",16-Dec-18, 6:31pm,SA,EST,16-Dec-18,13:31,-0.0128,-1
'Big year' for Facebook Watch,FB-US,MCT, 5:16pm,16-Dec-18,EN,"BA_ESG,COARLS,GN_GEN,GN_SCI",16-Dec-18, 5:16pm,RN,EST,16-Dec-18,12:16,-0.0033,-1
Twitter - @SeekingAlpha: $JNJ - Johnson &amp; Johnson: Reuters Ripped Off The Band-Aid https://t.co/q5dreWTS28,JNJ-US,TWTR,12:08am,17-Dec-18,EN,,17-Dec-18,12:08am,SM,EST,16-Dec-18,19:08,-0.0318,-1
Twitter - @Benzinga: Johnson &amp; Johnson Falls Following Baby Powder Asbestos Report https://t.co/wsr6QFWT07 $JNJ,JNJ-US,TWTR, 3:30pm,16-Dec-18,EN,,16-Dec-18, 3:31pm,SM,EST,16-Dec-18,10:30,-0.0318,-1
WSJ's Heard on the Street column advises against overreacting to Johnson & Johnson's potential asbestos issues,JNJ-US,SA,10:58am,16-Dec-18,EN,NS_PS,16-Dec-18,10:58am,SA,EST,16-Dec-18,05:58,-0.0318,-1
Exxon Mobil faces shareholder pressure to set targets for cutting its greenhouse gas emissions -- FT,XOM-US,SA, 7:02pm,16-Dec-18,EN,"FILNS,ON_ACT,ON_CHG,OWNRS",16-Dec-18, 7:02pm,SA,EST,16-Dec-18,14:02,-0.0007,-1
Investors push Exxon to list emissions targets in annual reports,XOM-US,FTH, 6:07pm,16-Dec-18,EN,,16-Dec-18, 6:07pm,NWS,EST,16-Dec-18,13:07,-0.0007,-1
Twitter - @SeekingAlpha: $AAPL - Apple To Enter A Slow Growth Period? Think Again https://t.co/0AHoyxiq8R,AAPL-US,TWTR, 1:01pm,16-Dec-18,EN,,16-Dec-18, 1:01pm,SM,EST,16-Dec-18,08:01,0.0034,1
What happens after you click 'buy' on Amazon: Inside Ruskin's fulfillment center,AMZN-US,MCT, 5:01am,15-Dec-18,EN,"BA_ESG,COARLS,GN_SCI,IN_RES",15-Dec-18, 3:04am,RN,EST,15-Dec-18,00:01,-0.0128,-1
Workers protest conditions at Amazon's Shakopee center,AMZN-US,MCT, 5:01am,15-Dec-18,EN,"COARLS,GN_POL_GVT,POLS",15-Dec-18, 3:53am,RN,EST,15-Dec-18,00:01,-0.0128,-1
Johnson & Johnson shares plunge after report on asbestos in baby powder (News Service),JNJ-US,IA, 5:06am,15-Dec-18,EN,COARLS,15-Dec-18, 5:06am,RN,EST,15-Dec-18,00:06,-0.0318,-1
Twitter - @SeekingAlpha: $AAPL $GE - GE And Apple: High-Yield Alternative Strategies For Falling Knives https://t.co/C6jEBsiuy4,AAPL-US,TWTR, 2:15pm,15-Dec-18,EN,,15-Dec-18, 2:15pm,SM,EST,15-Dec-18,09:15,0.0034,1
